,Unnamed: 0,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,buffers_mode,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,datetime,longitude,latitude,datenum,dayofyear,month,year,distance_to_shore
1540,1540,,2,,1,,,1,4,1,1,3,1,auto,34.35,15.58,0.0,0.0,407.9798571428572,10093.570549262517,67.05693123701188,,,27711.06178467844,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369439858295536,1.15993939857211e-06,7.527960493160109e-10,2.480566732096748e-14,1.9366954597507243e-09,0.1415391090177259,0.0027819370667602,0.0247063429389679,9.095805290325404e-07,9.906817786076338e-10,2.7968279040009354e-10,2.6688337852910627e-10,2.1937319167946166e-07,4.214968488200104e-07,6.561805609395682e-07,0.9964153436630075,0.9828716100898892,0.748034456198125,1e-07,1e-07,2011-06-27 09:14:00,6.0221,54.2777,15152.384722222223,178,6,2011,96.76511875964847
1541,1541,,2,,1,,,1,4,1,1,3,1,auto,34.35,15.55,0.0,0.0,407.9798571428572,10093.570549262517,67.05693123701188,,,27711.06178467844,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369772530521805,1.1591380421429448e-06,7.519320579727042e-10,2.4733652454175412e-14,1.9350624557592803e-09,0.1417093002370545,0.0027835296637574,0.0247074403102512,9.09037910658972e-07,9.89080579829049e-10,2.7932466141709217e-10,2.6622549550345656e-10,2.191149162274693e-07,4.215038087776289e-07,6.562349098536243e-07,0.996413983875758,0.9829045286256312,0.7481477477687499,1e-07,1e-07,2011-06-27 09:15:00,6.0166,54.2775,15152.385416666666,178,6,2011,96.7571490365464
1542,1542,,2,,1,,,1,4,1,1,3,1,auto,34.35,15.53,0.0,0.0,407.9798571428572,10093.570549262517,67.05693123701188,,,27711.06178467844,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369994576236842,1.158603863255052e-06,7.513565153082241e-10,2.4685747859326283e-14,1.933974360313082e-09,0.1418229095738746,0.0027845920855883,0.0247081693171015,9.086761303470356e-07,9.880143677485926e-10,2.790860899864641e-10,2.6578775213186987e-10,2.189428262601612e-07,4.215084244589789e-07,6.562710778626635e-07,0.9964130769686048,0.9829264434505052,0.7482232754825001,1e-07,1e-07,2011-06-27 09:16:00,6.011,54.2773,15152.386111111111,178,6,2011,96.75083509963945
1543,1543,,2,,1,,,1,4,1,1,3,1,auto,34.35,15.54,0.0,0.0,407.9798571428572,10093.570549262517,67.05693123701188,,,27711.06178467844,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369883526936328,1.1588709468166311e-06,7.516442414983614e-10,2.470968963607284e-14,1.934518350667686e-09,0.1417660900408641,0.0027840608055934,0.0247078050711429,9.088570239674232e-07,9.88547348477881e-10,2.792053575824356e-10,2.6600653936858046e-10,2.1902886187534774e-07,4.215061190469251e-07,6.562530003185414e-07,0.996413530460424,0.9829154891226642,0.748185511625625,1e-07,1e-07,2011-06-27 09:17:00,6.0055,54.2771,15152.386805555556,178,6,2011,96.74560843001032
1544,1544,,2,,1,,,1,4,1,1,3,1,auto,34.35,15.59,0.0,0.0,407.9798571428572,10093.570549262517,67.05693123701188,,,27711.06178467844,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036932907312643,1.160206540819159e-06,7.530842271422488e-10,2.4829714468898e-14,1.93724002408426e-09,0.1414824379476419,0.0027814064771175,0.0247059761193357,9.097613878806128e-07,9.91216013440294e-10,2.798022392364025e-10,2.671030114890171e-10,2.194593209533273e-07,4.214945191153037e-07,6.561624187969456e-07,0.9964157967725596,0.9828606248865908,0.7479966923412501,1e-07,1e-07,2011-06-27 09:18:00,5.9999,54.2769,15152.3875,178,6,2011,96.74208781842282
1545,1545,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.55,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369751918302131,1.1592381132581866e-06,7.521088843285417e-10,2.4737627474185977e-14,1.9353067427445062e-09,0.1417382817603927,0.0027840395244674,0.0247090634143397,9.09144052748666e-07,9.889727749806723e-10,2.793388336288321e-10,2.662118793934265e-10,2.19119346186877e-07,4.216549113081797e-07,6.564587624170244e-07,0.996413983875758,0.9829046216247426,0.7481717052279999,1e-07,1e-07,2011-06-27 09:19:00,5.9944,54.2767,15152.388194444444,178,6,2011,96.73960515561332
1546,1546,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.5,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0370307392087044,1.157902639201126e-06,7.50670366425244e-10,2.4618002090613057e-14,1.932586968509536e-09,0.1420226130678594,0.0027866971023791,0.024710880742212,9.082393720742388e-07,9.863091562828402e-10,2.787426429569321e-10,2.651188284121332e-10,2.186892531263115e-07,4.216663891198462e-07,6.565490731385068e-07,0.9964117160340784,0.9829593621496696,0.748360575186,1e-07,1e-07,2011-06-27 09:20:00,5.9889,54.2765,15152.388888888889,178,6,2011,96.73848238865033
1547,1547,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.48,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0370529952407613,1.157368532229671e-06,7.5009559095085e-10,2.4570298912086428e-14,1.931499861539968e-09,0.14213655417777,0.0027877611017624,0.0247116040663224,9.0787745160059e-07,9.852454612451398e-10,2.785044202773447e-10,2.6468278769629024e-10,2.1851734711766694e-07,4.216709462541509e-07,6.56585106942773e-07,0.9964108083616776,0.9829812152373992,0.7484361231691999,1e-07,1e-07,2011-06-27 09:21:00,5.9833,54.2763,15152.389583333334,178,6,2011,96.73914040300808
1548,1548,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.42,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037119890782488,1.1557664961285373e-06,7.483734280763047e-10,2.442769158800887e-14,1.928241289799494e-09,0.1424790945768329,0.0027909564241285,0.0247137616613501,9.067915262445908e-07,9.820603741848835e-10,2.7779062119812686e-10,2.63378697399143e-10,2.1800207924206133e-07,4.21684501188402e-07,6.56692898068449e-07,0.9964080835060408,0.9830466269588944,0.7486627671187999,1e-07,1e-07,2011-06-27 09:22:00,5.9779,54.2757,15152.390277777778,178,6,2011,96.69589686046837
1549,1549,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.36,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037186977997914,1.1541648895677127e-06,7.466545069167616e-10,2.428583483984268e-14,1.924986836926885e-09,0.142822713682192,0.0027941567402791,0.0247159006737679,9.057053571431104e-07,9.788842675617735e-10,2.7707812476684365e-10,2.6208063434069567e-10,2.174874870229829e-07,4.216978815327733e-07,6.568002236750253e-07,0.9964053558900848,0.9831118178612408,0.7488894110683999,1e-07,1e-07,2011-06-27 09:23:00,5.9724,54.2752,15152.390972222222,178,6,2011,96.6655598487106
1550,1550,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.36,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037186977997914,1.1541648895677127e-06,7.466545069167616e-10,2.428583483984268e-14,1.924986836926885e-09,0.142822713682192,0.0027941567402791,0.0247159006737679,9.057053571431104e-07,9.788842675617735e-10,2.7707812476684365e-10,2.6208063434069567e-10,2.174874870229829e-07,4.216978815327733e-07,6.568002236750253e-07,0.9964053558900848,0.9831118178612408,0.7488894110683999,1e-07,1e-07,2011-06-27 09:24:00,5.9669,54.2746,15152.391666666666,178,6,2011,96.6255032877126
1551,1551,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.37,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0371757834570357,1.1544317940387556e-06,7.46940768854354e-10,2.4309425657126917e-14,1.925528959972385e-09,0.1427653687514901,0.0027936230070559,0.0247155454630655,9.05886402135734e-07,9.79412995931275e-10,2.7719678375362197e-10,2.6229656074355456e-10,2.175732054488022e-07,4.2169566359347926e-07,6.567823684063722e-07,0.9964058106845786,0.983100968018625,0.7488516370767999,1e-07,1e-07,2011-06-27 09:25:00,5.9614,54.274,15152.392361111111,178,6,2011,96.58683392356754
1552,1552,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.42,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037119890782488,1.1557664961285373e-06,7.483734280763047e-10,2.442769158800887e-14,1.928241289799494e-09,0.1424790945768329,0.0027909564241285,0.0247137616613501,9.067915262445908e-07,9.820603741848835e-10,2.7779062119812686e-10,2.63378697399143e-10,2.1800207924206133e-07,4.21684501188402e-07,6.56692898068449e-07,0.9964080835060408,0.9830466269588944,0.7486627671187999,1e-07,1e-07,2011-06-27 09:26:00,5.9558,54.2735,15152.393055555556,178,6,2011,96.5603614774506
1553,1553,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.48,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0370529952407613,1.157368532229671e-06,7.5009559095085e-10,2.4570298912086428e-14,1.931499861539968e-09,0.14213655417777,0.0027877611017624,0.0247116040663224,9.0787745160059e-07,9.852454612451398e-10,2.785044202773447e-10,2.6468278769629024e-10,2.1851734711766694e-07,4.216709462541509e-07,6.56585106942773e-07,0.9964108083616776,0.9829812152373992,0.7484361231691999,1e-07,1e-07,2011-06-27 09:27:00,5.9503,54.2731,15152.39375,178,6,2011,96.52269655624144
1554,1554,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.61,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369087093573813,1.1608410697918229e-06,7.538380868405746e-10,2.4881873164524863e-14,1.938574260271865e-09,0.141398064906681,0.0027808549891052,0.0247068656304784,9.102294404762874e-07,9.92177393135861e-10,2.8005545859822086e-10,2.6752911950084537e-10,2.1963607607641326e-07,4.216409775982582e-07,6.563499630590501e-07,0.9964167027624616,0.9828387292827668,0.7479450612783999,1e-07,1e-07,2011-06-27 09:28:00,5.9447,54.273,15152.394444444444,178,6,2011,96.51994060457288
1555,1555,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.61,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369087093573813,1.1608410697918229e-06,7.538380868405746e-10,2.4881873164524863e-14,1.938574260271865e-09,0.141398064906681,0.0027808549891052,0.0247068656304784,9.102294404762874e-07,9.92177393135861e-10,2.8005545859822086e-10,2.6752911950084537e-10,2.1963607607641326e-07,4.216409775982582e-07,6.563499630590501e-07,0.9964167027624616,0.9828387292827668,0.7479450612783999,1e-07,1e-07,2011-06-27 09:29:00,5.9391,54.2729,15152.395138888889,178,6,2011,96.5185936684706
1556,1556,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.57,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369530098966605,1.1597723852420566e-06,7.526849236283493e-10,2.4785624947151444e-14,1.936395455774894e-09,0.1416247574388516,0.0027829774605918,0.0247083328782362,9.095058765451108e-07,9.900399769870944e-10,2.7957756358538114e-10,2.666502820450145e-10,2.192915145722917e-07,4.216502861791196e-07,6.564225476553695e-07,0.996414890477034,0.982882682230656,0.7480961572448,1e-07,1e-07,2011-06-27 09:30:00,5.9335,54.2728,15152.395833333334,178,6,2011,96.51865581705052
1557,1557,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.6,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369197765836725,1.1605738811162072e-06,7.53549660407137e-10,2.48577794100642e-14,1.938029386770253e-09,0.1414546935715736,0.0027813854000542,0.0247072332141136,9.10048559983278e-07,9.91642662332915e-10,2.799359304458276e-10,2.6730915580913964e-10,2.195499076152404e-07,4.2164331203549524e-07,6.563681285909099e-07,0.9964162498057056,0.9828497267970856,0.7479828352699999,1e-07,1e-07,2011-06-27 09:31:00,5.928,54.2728,15152.396527777777,178,6,2011,96.53101343074138
1558,1558,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.61,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369087093573813,1.1608410697918229e-06,7.538380868405746e-10,2.4881873164524863e-14,1.938574260271865e-09,0.141398064906681,0.0027808549891052,0.0247068656304784,9.102294404762874e-07,9.92177393135861e-10,2.8005545859822086e-10,2.6752911950084537e-10,2.1963607607641326e-07,4.216409775982582e-07,6.563499630590501e-07,0.9964167027624616,0.9828387292827668,0.7479450612783999,1e-07,1e-07,2011-06-27 09:32:00,5.9225,54.2732,15152.397222222222,178,6,2011,96.58921515990902
1559,1559,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.62,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368976473984819,1.1611082701364868e-06,7.541266037301383e-10,2.4905988079886525e-14,1.939119248740754e-09,0.1413414658568084,0.0027803247160311,0.0247064975325448,9.104103139546986e-07,9.92712375281926e-10,2.8017502302454145e-10,2.6774925295042503e-10,2.1972226325666683e-07,4.216386382985973e-07,6.563317846062839e-07,0.9964171556428436,0.982827725578625,0.7479072872868,1e-07,1e-07,2011-06-27 09:33:00,5.9169,54.2738,15152.397916666667,178,6,2011,96.671284921853
1560,1560,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.64,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036875539270965,1.161642705777638e-06,7.547039089638038e-10,2.4954281459366992e-14,1.9402095706970004e-09,0.1412283565291175,0.0027792645833311,0.0247057597941808,9.107720398165464e-07,9.937830940018448e-10,2.804142607176777e-10,2.6819002961818156e-10,2.198946937639106e-07,4.216339451092623e-07,6.562953889400445e-07,0.9964180611745478,0.9828056995890462,0.7478317393036,1e-07,1e-07,2011-06-27 09:34:00,5.9115,54.2744,15152.398611111112,178,6,2011,96.7541134358538
1561,1561,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.64,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036875539270965,1.161642705777638e-06,7.547039089638038e-10,2.4954281459366992e-14,1.9402095706970004e-09,0.1412283565291175,0.0027792645833311,0.0247057597941808,9.107720398165464e-07,9.937830940018448e-10,2.804142607176777e-10,2.6819002961818156e-10,2.198946937639106e-07,4.216339451092623e-07,6.562953889400445e-07,0.9964180611745478,0.9828056995890462,0.7478317393036,1e-07,1e-07,2011-06-27 09:35:00,5.906,54.275,15152.399305555555,178,6,2011,96.83855577938742
1562,1562,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.64,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036875539270965,1.161642705777638e-06,7.547039089638038e-10,2.4954281459366992e-14,1.9402095706970004e-09,0.1412283565291175,0.0027792645833311,0.0247057597941808,9.107720398165464e-07,9.937830940018448e-10,2.804142607176777e-10,2.6819002961818156e-10,2.198946937639106e-07,4.216339451092623e-07,6.562953889400445e-07,0.9964180611745478,0.9828056995890462,0.7478317393036,1e-07,1e-07,2011-06-27 09:36:00,5.9005,54.2756,15152.4,178,6,2011,96.924322235719
1563,1563,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.63,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368865907040001,1.1613754821363596e-06,7.544152110973691e-10,2.493012417265972e-14,1.939664352205861e-09,0.1412848964036978,0.0027797945807878,0.0247061289204124,9.10591180405734e-07,9.93247608870705e-10,2.8029462372946397e-10,2.6796955628159387e-10,2.1980846915336602e-07,4.2163629413579866e-07,6.563135932330819e-07,0.9964176084468668,0.982816715681704,0.7478695132951999,1e-07,1e-07,2011-06-27 09:37:00,5.895,54.2763,15152.400694444445,178,6,2011,97.02252097501574
1564,1564,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.63,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368865907040001,1.1613754821363596e-06,7.544152110973691e-10,2.493012417265972e-14,1.939664352205861e-09,0.1412848964036978,0.0027797945807878,0.0247061289204124,9.10591180405734e-07,9.93247608870705e-10,2.8029462372946397e-10,2.6796955628159387e-10,2.1980846915336602e-07,4.2163629413579866e-07,6.563135932330819e-07,0.9964176084468668,0.982816715681704,0.7478695132951999,1e-07,1e-07,2011-06-27 09:38:00,5.8896,54.2769,15152.40138888889,178,6,2011,97.11051528341132
1565,1565,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.64,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036875539270965,1.161642705777638e-06,7.547039089638038e-10,2.4954281459366992e-14,1.9402095706970004e-09,0.1412283565291175,0.0027792645833311,0.0247057597941808,9.107720398165464e-07,9.937830940018448e-10,2.804142607176777e-10,2.6819002961818156e-10,2.198946937639106e-07,4.216339451092623e-07,6.562953889400445e-07,0.9964180611745478,0.9828056995890462,0.7478317393036,1e-07,1e-07,2011-06-27 09:39:00,5.8841,54.2776,15152.402083333332,178,6,2011,97.21131232255432
1566,1566,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.64,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036875539270965,1.161642705777638e-06,7.547039089638038e-10,2.4954281459366992e-14,1.9402095706970004e-09,0.1412283565291175,0.0027792645833311,0.0247057597941808,9.107720398165464e-07,9.937830940018448e-10,2.804142607176777e-10,2.6819002961818156e-10,2.198946937639106e-07,4.216339451092623e-07,6.562953889400445e-07,0.9964180611745478,0.9828056995890462,0.7478317393036,1e-07,1e-07,2011-06-27 09:40:00,5.8786,54.2783,15152.402777777777,178,6,2011,97.31341324786528
1567,1567,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.64,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036875539270965,1.161642705777638e-06,7.547039089638038e-10,2.4954281459366992e-14,1.9402095706970004e-09,0.1412283565291175,0.0027792645833311,0.0247057597941808,9.107720398165464e-07,9.937830940018448e-10,2.804142607176777e-10,2.6819002961818156e-10,2.198946937639106e-07,4.216339451092623e-07,6.562953889400445e-07,0.9964180611745478,0.9828056995890462,0.7478317393036,1e-07,1e-07,2011-06-27 09:41:00,5.8732,54.279,15152.403472222222,178,6,2011,97.4163351506381
1568,1568,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.65,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368644930964067,1.1619099410464818e-06,7.54992697350975e-10,2.497845995654081e-14,1.9407549042431212e-09,0.1411718462148407,0.002778734723617,0.0247053901539493,9.109528921743628e-07,9.943188307750115e-10,2.8053393399385717e-10,2.6841067308412843e-10,2.1998093708567283e-07,4.216315912182488e-07,6.562771717277297e-07,0.996418513825902,0.9827946772976928,0.747793965312,1e-07,1e-07,2011-06-27 09:42:00,5.8678,54.2798,15152.404166666667,178,6,2011,97.53160310989718
1569,1569,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.65,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368644930964067,1.1619099410464818e-06,7.54992697350975e-10,2.497845995654081e-14,1.9407549042431212e-09,0.1411718462148407,0.002778734723617,0.0247053901539493,9.109528921743628e-07,9.943188307750115e-10,2.8053393399385717e-10,2.6841067308412843e-10,2.1998093708567283e-07,4.216315912182488e-07,6.562771717277297e-07,0.996418513825902,0.9827946772976928,0.747793965312,1e-07,1e-07,2011-06-27 09:43:00,5.8623,54.2805,15152.40486111111,178,6,2011,97.6375396208181
1570,1570,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.65,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368644930964067,1.1619099410464818e-06,7.54992697350975e-10,2.497845995654081e-14,1.9407549042431212e-09,0.1411718462148407,0.002778734723617,0.0247053901539493,9.109528921743628e-07,9.943188307750115e-10,2.8053393399385717e-10,2.6841067308412843e-10,2.1998093708567283e-07,4.216315912182488e-07,6.562771717277297e-07,0.996418513825902,0.9827946772976928,0.747793965312,1e-07,1e-07,2011-06-27 09:44:00,5.8568,54.2812,15152.405555555555,178,6,2011,97.74476311958476
1571,1571,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.63,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368865907040001,1.1613754821363596e-06,7.544152110973691e-10,2.493012417265972e-14,1.939664352205861e-09,0.1412848964036978,0.0027797945807878,0.0247061289204124,9.10591180405734e-07,9.93247608870705e-10,2.8029462372946397e-10,2.6796955628159387e-10,2.1980846915336602e-07,4.2163629413579866e-07,6.563135932330819e-07,0.9964176084468668,0.982816715681704,0.7478695132951999,1e-07,1e-07,2011-06-27 09:45:00,5.8514,54.282,15152.40625,178,6,2011,97.8637841224208
1572,1572,,2,,1,,,1,4,1,1,3,1,auto,34.36,15.65,0.0,0.0,408.0986285714286,10096.508997748471,67.07645290549425,,,27719.129051573535,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368644930964067,1.1619099410464818e-06,7.54992697350975e-10,2.497845995654081e-14,1.9407549042431212e-09,0.1411718462148407,0.002778734723617,0.0247053901539493,9.109528921743628e-07,9.943188307750115e-10,2.8053393399385717e-10,2.6841067308412843e-10,2.1998093708567283e-07,4.216315912182488e-07,6.562771717277297e-07,0.996418513825902,0.9827946772976928,0.747793965312,1e-07,1e-07,2011-06-27 09:46:00,5.8459,54.2827,15152.406944444445,178,6,2011,97.97354135541784
