,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 1,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,buffers_mode,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pressure_atmosphere,pressure_atmosphere_out,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,datetime,longitude,latitude,total_nitrate,distance_to_shore,datenum,dayofyear,month,year,station,pH_total_spectro_out,oxygen,normalized_DIC,salinityeffect_DIC,normalized_TA,salinityeffect_TA
3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,resultsglodapns,449,2304.5,1,2079.6,2,2304.4999999999995,2079.6,1,4,1,1,3,1,auto,34.993,15.948,0.0,0.0,415.61686,10282.512786909554,68.31217452042961,0.1181399999999999,0.75961,28229.78704603355,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.04195353756511,404.80563351614376,403.3612740155632,1902.513696183532,162.4001868046643,14.686117011803756,412.0287481448594,74.18288499006906,2.8604385379483337,0.1287509136966273,0.0231198950784337,0.0,0.0,0.0075676300052148,11.352018818323634,3.8727306395828425,2.492306091496318,8.04195353756511,8.033195348301977,8.12104010951081,8.159193184874209,0.0001831920853269,0.0002151574595141,-0.0002606361229769,-0.0002151574595141,-0.0002304401023257,0.0002480597996514,1.1744910219787357,1.1859466665877136,0.7028652944749461,0.2514015213313179,0.0,0.0,1902.513696183532,162.4001868046643,14.686117011803704,74.18288499006906,341.43397500993103,2.8604385379483337,0.0075676300052148,3.7982486169689726e-10,0.0010373249156665,0.1054544353325649,0.0116482393719436,0.0231198950784337,0.7364901049215662,0.0,0.0,0.0,0.0,0.0015115464876694,28229.785534487062,0.0001849531597123,68.3119895672699,0.0,0.0,0.0,0.0,0.0364093381241087,1.1761623421545742e-06,7.750062323222863e-10,2.5970426564589726e-14,1.9726200696944637e-09,0.1413337755697825,0.0027950853219762,0.0247957862254785,9.229889540072968e-07,1.0028636699676984e-09,2.8501348271016486e-10,2.74178391274863e-10,2.228253260922123e-07,4.311898122600478e-07,6.700148120301329e-07,0.9964319678853408,0.9824693916110528,0.7481732275092421,1e-07,1e-07,2005-08-21 21:12:00,2.7498,54.4,0.028314,186.8868969556945,13016.883333333331,233,8,2005,,,246.53,2136.2514208343573,-56.6514208343574,2364.2086669087444,-59.70866690874482
3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,resultsglodapns,450,2302.5,1,2080.8,2,2302.5,2080.8,1,4,1,1,3,1,auto,34.994,15.949,0.0,0.0,415.6287371428571,10282.806631758149,68.31412668727783,0.11716,0.78402,28230.59377272306,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.035708153268258,411.3223633325192,409.8547704542597,1905.5326322282656,160.3453541719578,14.922013599776582,418.66223221542,73.31509187504314,2.8199156292900525,0.1275167884864982,0.0235334542764108,0.0,0.0,0.0076771817513337,11.430510018842387,3.823704924887227,2.4607647677424103,8.035708153268258,8.02694977761187,8.114798177685847,8.152948451848147,0.0001820391213139,0.0002134337953322,-0.0002579139242001,-0.0002134337953322,-0.0002283502964415,0.000245508436056,1.172461137977889,1.183118240641856,0.7058134681114838,0.2482073101756662,0.0,0.0,1905.5326322282656,160.3453541719578,14.92201359977669,73.31509187504314,342.313645267814,2.8199156292900525,0.0076771817513337,3.881466784783517e-10,0.0010449223780377,0.1047133655929861,0.0114017116408294,0.0235334542764108,0.7604865457235892,0.0,0.0,0.0,0.0,0.0015335014005995,28230.59223922166,0.0001876361263354,68.31393905115151,0.0,0.0,0.0,0.0,0.0364080515233182,1.1761989997193878e-06,7.750537778995066e-10,2.5973349611476195e-14,1.9726998819891708e-09,0.1413310659407032,0.0027950828898881,0.0247959072257008,9.230174999060072e-07,1.002904965077294e-09,2.8502699224565606e-10,2.7419951884646833e-10,2.228344078755913e-07,4.312048925427073e-07,6.700357112003367e-07,0.996432012919577,0.9824682803508196,0.748171784439543,1e-07,1e-07,2005-08-21 21:12:00,2.7498,54.4,0.03222,186.8868969556945,13016.883333333331,233,8,2005,,,246.54,2137.401770222375,-56.60177022237485,2362.3582572195387,-59.8582572195387
3772,3772,3772,3772,3772,3772,3772,3772,3772,3772,3772,3772,3772,3772,resultsglodapns,451,2305.5,1,2081.0,2,2305.5,2081.0,1,4,1,1,3,1,auto,34.995,15.948,0.0,0.0,415.6406142857143,10283.100476606744,68.31607885412608,0.11716,0.8006099999999999,28231.40049941257,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.040987054327157,406.0410797148583,404.5923121025649,1904.0884089385424,162.18081658771956,14.73077447373787,413.28623089855614,74.05309994484594,2.854170441823833,0.1276567719809659,0.0243154998534281,0.0,0.0,0.0075844705372993,11.365421952725242,3.867445967276705,2.488912754537674,8.040987054327157,8.032228706432635,8.120074731390778,8.158223757647985,0.0001830992292812,0.0002149888400373,-0.0002603292786454,-0.0002149888400373,-0.0002302219556152,0.0002477783869412,1.1741657290491696,1.1855132749774833,0.7033370592578823,0.2510509335588441,0.0,0.0,1904.0884089385424,162.18081658771956,14.730774473737895,74.05309994484594,341.5875143408683,2.854170441823833,0.0075844705372993,3.7841771444776097e-10,0.0010311976757197,0.1046008315323413,0.0115279704135211,0.0243154998534281,0.7762945001465719,0.0,0.0,0.0,0.0,0.0015149333433914,28231.39898447923,0.0001853686048987,68.31589348552117,0.0,0.0,0.0,0.0,0.0364089332226452,1.1761818527024617e-06,7.75042145148487e-10,2.597124982650944e-14,1.972668914247576e-09,0.1413396931017339,0.0027951868206224,0.0247961019206688,9.230094707184536e-07,1.002837722394161e-09,2.850162607903701e-10,2.7417558249693876e-10,2.2282610681518125e-07,4.312204091435543e-07,6.700603021576929e-07,0.9964319678853408,0.9824694106843442,0.7481780259495113,1e-07,1e-07,2005-08-21 21:12:00,2.7498,54.4,0.024409,186.8868969556945,13016.883333333331,233,8,2005,,,246.61,2137.6139291474256,-56.61392914742555,2365.198576879757,-59.698576879757184
3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,3773,resultsglodapns,452,2305.5,1,2082.5,2,2305.5,2082.4999999999995,1,4,1,1,3,1,auto,34.994,15.95,0.0,0.0,415.6287371428571,10282.806631758149,68.31412668727783,0.1181399999999999,0.80549,28230.59377272306,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.037930929271564,409.4116399749938,407.9508829702181,1906.400094088796,161.2476514037883,14.852254507415235,416.71788824685103,73.62635118921852,2.834659410089109,0.1286436181135768,0.0242992288494078,0.0,0.0,0.0076379383109623,11.405043648161977,3.845223666123645,2.474618828527481,8.037930929271564,8.029172446539496,8.117023853597793,8.155173351112046,0.000182594654106,0.0002142129790383,-0.0002590746842673,-0.0002142129790383,-0.0002292717036897,0.0002466077102283,1.1731612849626307,1.18413145863311,0.7047954323379388,0.2495961627960039,0.0,0.0,1906.400094088796,161.2476514037883,14.852254507415264,73.62635118921852,342.0023859536386,2.834659410089109,0.0076379383109623,3.87222598084165e-10,0.0010477821150222,0.1055408164947108,0.0115514010030442,0.0242992288494078,0.7811907711505921,0.0,0.0,0.0,0.0,0.0015257237920147,28230.59224699927,0.0001866805414225,68.31394000673642,0.0,0.0,0.0,0.0,0.0364069674252904,1.176225901851408e-06,7.75083367988055e-10,2.5975861244820887e-14,1.9727552729285762e-09,0.1413253979475379,0.0027950297099744,0.0247958703689016,9.230357869889664e-07,1.002959234882333e-09,2.8503911306400204e-10,2.7422205253729416e-10,2.2284309943792429e-07,4.312046744687295e-07,6.700338654567413e-07,0.9964320579530545,0.9824671594910532,0.7481679421839901,1e-07,1e-07,2005-08-21 21:12:00,2.7498,54.4,0.024409,186.8868969556945,13016.883333333331,233,8,2005,,,246.56,2138.996627819096,-56.496627819096375,2365.1727118019885,-59.6727118019885
3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,resultsglodapns,453,2306.5,1,2084.2,2,2306.5,2084.2,1,4,1,1,3,1,auto,34.995,15.946,0.0,0.0,415.6406142857143,10283.100476606744,68.31607885412608,0.1210699999999999,0.8494299999999999,28231.40049941257,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.036417873581744,411.2678467029828,409.80039277501766,1908.4407021549428,160.838014082837,14.921283762219872,418.60530614683137,73.41157526705125,2.8237531770565747,0.1317899685629649,0.025534234654824,0.0,0.0,0.0076647897954814,11.426731885200269,3.835420941895178,2.4682918000454688,8.036417873581744,8.027659739843953,8.115499751039781,8.153650330338484,0.0001823968586065,0.0002138845378278,-0.0002585122254538,-0.0002138845378278,-0.0002288587881041,0.0002460876042363,1.172632793469165,1.1834207063567497,0.7055637631309268,0.2489880026820849,0.0,0.0,1908.4407021549428,160.838014082837,14.921283762219954,73.41157526705125,342.229039018663,2.8237531770565747,0.0076647897954814,3.997553972165141e-10,0.0010779457706348,0.108194138696499,0.0117979151331106,0.025534234654824,0.823895765345176,0.0,0.0,0.0,0.0,0.0015308536295249,28231.398968558944,0.0001873245176117,68.31589152960846,0.0,0.0,0.0,0.0,0.0364111016614169,1.176128048555808e-06,7.74982968228032e-10,2.596622757084339e-14,1.9725581366605363e-09,0.1413510309235244,0.0027952931892799,0.0247961756032644,9.22972895495466e-07,1.0027291959526231e-09,2.8499202085041603e-10,2.7413052397513126e-10,2.228087245926267e-07,4.312208449418496e-07,6.700639929368303e-07,0.996431877814594,0.9824716520882444,0.7481857106670848,1e-07,1e-07,2005-08-21 21:12:00,2.7498,54.4,0.020504,186.8868969556945,13016.883333333331,233,8,2005,,,246.56,2140.6159282492627,-56.415928249262834,2366.136701599082,-59.63670159908179
3775,3775,3775,3775,3775,3775,3775,3775,3775,3775,3775,3775,3775,3775,resultsglodapns,454,2344.1,1,2085.4,2,2344.1,2085.4,1,4,1,1,3,1,auto,33.962,16.753,0.0,0.0,403.3715257142858,9979.55874800738,66.29949049989511,0.022473,0.29997,27398.051829148448,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.102787747261571,351.93831599272875,350.6952615499783,1886.4189051007609,186.4415151687575,12.5395797304815,358.55867696092724,81.27356482248662,3.496858750466292,0.0249443093532116,0.0107499727690212,0.0,0.0,0.0065531226743035,10.67873112242924,4.47988231364814,2.883273692616229,8.102787747261571,8.094026456403503,8.183551701985197,8.223196880810667,0.000195285373898,0.0002334295587778,-0.0002900918527446,-0.0002334295587778,-0.0002528952977535,0.0002759028971636,1.1953253544721134,1.2177454328511037,0.673184620837606,0.2878656480059325,0.0,0.0,1886.4189051007609,186.4415151687575,12.53957973048158,81.27356482248662,322.0979608917992,3.496858750466292,0.0065531226743035,5.376630594066703e-11,0.0001675498744962,0.019666590736497,0.0026388593352404,0.0107499727690212,0.2892200272309787,0.0,0.0,0.0,0.0,0.0013393347746722,27398.05048981367,0.0001608359009054,66.29932966399421,0.0,0.0,0.0,0.0,0.0357563420590863,1.1873189838067868e-06,7.80039753323075e-10,2.7598809122081934e-14,1.9914691655707603e-09,0.1340537028469562,0.0027013100810604,0.0245949622700848,9.263971835762172e-07,1.059008420373536e-09,2.9335348652470086e-10,2.9440309674246456e-10,2.2941549837811866e-07,4.153243151110734e-07,6.453095515902436e-07,0.9964679763860208,0.9815361853063732,0.7427276219806004,1e-07,1e-07,2005-08-23 15:37:00,6.5001,55.0,0.029313,118.37805177241218,13018.650694444445,235,8,2005,,,252.87,2115.7592196614164,-30.35921966141632,2374.981094480304,-30.881094480304
3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,resultsglodapns,455,2346.1,1,2085.6,2,2346.1,2085.6,1,4,1,1,3,1,auto,33.967,16.752,0.0,0.0,403.43091142857145,9981.027972250358,66.3092513341363,0.022473,0.31267,27402.08546259599,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.105793314510578,349.3315714504537,348.0977085703326,1885.4939245014016,187.65935317181192,12.446722326786215,355.90245304935763,81.73802951061624,3.521095800966396,0.0249616662752467,0.0112799349885422,0.0,0.0,0.0065079172619779,10.644570940425744,4.508987453731298,2.9020263368851773,8.105793314510578,8.0970317236565,8.18655797707735,8.226193390260699,0.0001959308657598,0.0002344129816463,-0.0002917059581372,-0.0002344129816463,-0.0002541061707614,0.0002774117115182,1.1964066036111358,1.2194038686925126,0.6716724848921458,0.2897230939792791,0.0,0.0,1885.4939245014016,187.65935317181192,12.446722326786162,81.73802951061624,321.6928819179552,3.521095800966396,0.0065079172619779,5.2983249791957196e-11,0.0001662622856897,0.0196518089944239,0.002654928666903,0.0112799349885422,0.3013900650114577,0.0,0.0,0.0,0.0,0.0013301084157349,27402.084132487576,0.0001597321940745,66.30909160194223,0.0,0.0,0.0,0.0,0.0357564040794932,1.1873447104499012e-06,7.80102667967305e-10,2.7598439528997606e-14,1.991541670451361e-09,0.1340721509843642,0.002701609931314,0.0245958502040419,9.264361075126714e-07,1.058905021975306e-09,2.9334882292169425e-10,2.943717370285697e-10,2.2940918836276026e-07,4.153999700558675e-07,6.454225550801308e-07,0.996467931956456,0.9815374085157186,0.742742599669765,1e-07,1e-07,2005-08-23 15:37:00,6.5001,55.0,0.031267,118.37805177241218,13018.650694444445,235,8,2005,,,252.08,2116.082091302166,-30.482091302166737,2377.0459235548387,-30.945923554838828
3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,resultsglodapns,456,2351.2,1,2121.9,2,2351.2,2121.9,1,4,1,1,3,1,auto,33.948,16.59,0.0,0.0,403.20524571428575,9975.44492012704,66.27216016401978,0.054719,0.99275,27386.757655495298,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.047863428743144,410.1646795236628,408.7129937262307,1939.405461415737,167.80903277293982,14.68550581132334,417.79938552913694,73.06143542375713,3.032962226424586,0.0599402506183536,0.0312737313380513,0.0,0.0,0.0074448244849796,11.408560948993518,4.032076387459603,2.594020811685432,8.047863428743144,8.039120600528982,8.128145536475051,8.167953482726967,0.0001859919063838,0.0002185723404138,-0.0002649911747315,-0.0002185723404138,-0.0002343452645197,0.0002525716980034,1.1751712462300097,1.188665807961115,0.7018796251321415,0.2605038527541662,0.0,0.0,1939.405461415737,167.80903277293982,14.685505811323369,73.06143542375713,330.1438102905286,3.032962226424586,0.0074448244849796,1.7148618508884968e-10,0.0004710005761265,0.0485557477149347,0.0056922515374525,0.0312737313380513,0.9614762686619486,0.0,0.0,0.0,0.0,0.0015116391560185,27386.75614385614,0.0001821301138501,66.27197803390592,0.0,0.0,0.0,0.0,0.0359310959933903,1.182813509136828e-06,7.74967145635519e-10,2.71646161585522e-14,1.982081976494274e-09,0.1348798037495678,0.0027089602828715,0.0245996467416856,9.233275181913708e-07,1.0499775372601195e-09,2.9132496493832166e-10,2.9052541810932635e-10,2.2797286088029645e-07,4.151632069106046e-07,6.453185556512994e-07,0.9964607245091948,0.9817263828767844,0.743305108877784,1e-07,1e-07,2005-08-23 15:37:00,6.5001,55.0,0.10553,118.37805177241218,13018.650694444445,235,8,2005,,,223.96,2150.6938311868407,-28.793831186840634,2381.47796997019,-30.277969970190043
3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,resultsglodapns,457,2345.6,1,2126.1,2,2345.6,2126.1,1,4,1,1,3,1,auto,33.928,15.697,0.0,0.0,402.96770285714285,9969.568023155123,66.23311682705499,0.1153,2.4174,27370.62312170509,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.042568694105514,414.8995522866129,413.4144775352314,1949.8329953746777,161.01146391856645,15.25554070675567,422.1870352791224,70.80680170176922,2.7483485465068034,0.1256354516011587,0.0725397113746618,0.0,0.0,0.0075808654627079,11.67176548821682,3.8669351024418943,2.4826721206099767,8.042568694105514,8.033922892976125,8.120281210697453,8.160838270636583,0.0001821575323927,0.0002128847308086,-0.0002560818313596,-0.0002128847308086,-0.0002274791574474,0.0002442219219971,1.1686847533137834,1.1794396304925208,0.7113254830518136,0.2572045375249527,0.0,0.0,1949.8329953746777,161.01146391856645,15.255540706755507,70.80680170176922,332.1609011553736,2.7483485465068034,0.0075808654627079,3.7855896078003127e-10,0.0010285178681118,0.1029075115269407,0.0113639702263884,0.0725397113746618,2.3448602886253385,0.0,0.0,0.0,0.0,0.0014854599319136,27370.62163624516,0.0001822976679889,66.232934529387,0.0,0.0,0.0,0.0,0.0369013218833278,1.1587803341904452e-06,7.486704454143046e-10,2.4917422442034863e-14,1.9326703048314757e-09,0.1396826637981117,0.0027543027368741,0.0246325637892396,9.071237576680212e-07,1.0011849595294883e-09,2.804724172237336e-10,2.7004230502324425e-10,2.201854842110393e-07,4.151129252286322e-07,6.465673532635249e-07,0.9964206402653444,0.9827387333490912,0.746594218224299,1e-07,1e-07,2005-08-23 15:37:00,6.5001,55.0,0.29607,118.37805177241218,13018.650694444445,235,8,2005,,,218.09,2154.2595922369696,-28.15959223696973,2375.535296064785,-29.93529606478524
3779,3779,3779,3779,3779,3779,3779,3779,3779,3779,3779,3779,3779,3779,resultsglodapns,458,2345.7,1,2133.7,2,2345.7,2133.7,1,4,1,1,3,1,auto,34.116,15.669,0.0,0.0,405.20060571428576,10024.81085469112,66.60012419452393,0.23253,4.0584,27522.287739333027,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.024853996069963,434.45133452363314,432.89572662885786,1961.686162317528,156.04274305629482,15.97109462617716,442.0675253170039,68.9291616046959,2.639414334065105,0.2523797545998667,0.1170298183407468,0.0,0.0,0.0078956598719317,11.875044357586622,3.7428250010474575,2.403674279110904,8.024853996069963,8.016195952356828,8.102611568408934,8.142792478425863,0.0001796793288301,0.000209081597616,-0.0002499891940881,-0.000209081597616,-0.0002228072404124,0.0002384616011773,1.1636374588959146,1.1724209504913,0.7187483822475471,0.2484511990303838,0.0,0.0,1961.686162317528,156.04274305629482,15.971094626177106,68.9291616046959,336.2714441095898,2.639414334065105,0.0078956598719317,8.290859403080825e-10,0.0021653613757568,0.2083495201613615,0.0220151176337955,0.1170298183407468,3.941370181659253,0.0,0.0,0.0,0.0,0.0015481231423621,27522.286191209885,0.0001901588054368,66.59993403571849,0.0,0.0,0.0,0.0,0.0368936296750978,1.1599542212674436e-06,7.51207735607598e-10,2.4926056485572183e-14,1.935793428068372e-09,0.1403677812943179,0.0027653225178352,0.0246647569022159,9.086740438379672e-07,9.978712488697503e-10,2.8041116917825547e-10,2.691646555791277e-10,2.2003358056250506e-07,4.179460658590081e-07,6.507949092691298e-07,0.9964193736532516,0.9827714311565654,0.7471425562140156,1e-07,1e-07,2005-08-23 15:37:00,6.5001,55.0,0.4924,118.37805177241218,13018.650694444445,235,8,2005,,,210.61,2166.211368245981,-32.51136824598143,2380.562342030338,-34.86234203033882
3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,resultsglodapns,459,2340.9,1,2144.3,2,2340.9,2144.3,1,4,1,1,3,1,auto,34.23,15.222,0.0,0.0,406.5546,10058.309167431027,66.82267121522318,0.2412999999999999,5.197199999999999,27614.2545819372,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.998144547448059,464.9312330519785,463.2570491006927,1980.936669085449,146.0518152983513,17.3115156161998,472.8468123207582,65.09026674522146,2.3810546874601703,0.259973798321056,0.1386492055567343,0.0,0.0,0.008419597505444,12.320146878771062,3.499635663265532,2.245747619737997,7.998144547448059,7.989525367732902,8.07470866922989,8.114988193936165,0.0001740482496758,0.0002007960076865,-0.0002372578209661,-0.0002007960076865,-0.000212851474834,0.0002264469851301,1.1536801321497288,1.159043026773804,0.7335827707054878,0.2352768844121816,0.0,0.0,1980.936669085449,146.0518152983513,17.3115156161998,65.09026674522146,341.4643332547785,2.3810546874601703,0.008419597505444,9.860564884232807e-10,0.0024251462339182,0.2177759062529378,0.0210989465270873,0.1386492055567343,5.058550794443265,0.0,0.0,0.0,0.0,0.0016232171674521,27614.25295872003,0.0002013040378991,66.82246991118527,0.0,0.0,0.0,0.0,0.0373691358821331,1.1491876549945355e-06,7.404433218423983e-10,2.3912491179383308e-14,1.914371219715446e-09,0.143234620719839,0.0027948684330594,0.0246996948950207,9.018355499189268e-07,9.729855585215727e-10,2.7526229265295605e-10,2.5929117692632824e-10,2.162489251468824e-07,4.197677855884533e-07,6.541404295941042e-07,0.996399071879306,0.9832597385399944,0.74909547521577,1e-07,1e-07,2005-08-23 15:37:00,6.5001,55.0,0.61741,118.37805177241218,13018.650694444445,235,8,2005,,,203.02,2179.141162480488,-34.84116248048804,2378.9219698861607,-38.021969886160605
3781,3781,3781,3781,3781,3781,3781,3781,3781,3781,3781,3781,3781,3781,resultsglodapns,460,2309.5,1,2086.8,2,2309.5,2086.8,1,4,1,1,3,1,auto,34.921,15.895,0.0,0.0,414.7617057142857,10261.35595781066,68.17161850735638,0.0097641,0.58878,28171.702724388808,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.038766658682587,409.4553421011151,407.9934145524997,1910.6134563598648,161.3023402193857,14.88420342074981,416.7365550059746,73.44103152464571,2.8217832370850986,0.0106321106187947,0.0177484446508409,0.0,0.0,0.0076267643532451,11.427200680838132,3.848356064689823,2.4760496442503093,8.038766658682587,8.030019860940486,8.117659671949601,8.155999889337439,0.0001826169031492,0.0002141723560478,-0.0002589111407094,-0.0002141723560478,-0.0002291995351384,0.0002464945684133,1.1727959041817446,1.183760616519824,0.7053265558557631,0.2505142899225567,0.0,0.0,1910.6134563598648,161.3023402193857,14.884203420749838,73.44103152464571,341.32067418964,2.8217832370850986,0.0076267643532451,3.195382920316969e-11,8.659687545930574e-05,0.0087228955344251,0.0009546075581617,0.0177484446508409,0.571031555349159,0.0,0.0,0.0,0.0,0.0015192807221229,28171.70120510809,0.0001860705613145,68.17143243679507,0.0,0.0,0.0,0.0,0.0364814795774959,1.1740337360382208e-06,7.721491140524501e-10,2.580815691049756e-14,1.967929403391593e-09,0.1414214788568932,0.0027942488438007,0.0247863543488392,9.21280312218302e-07,1.0009157853595738e-09,2.8427163915522547e-10,2.7308742366576676e-10,2.223366578387e-07,4.301007240483616e-07,6.684763908763012e-07,0.9964295799851736,0.9825280196387978,0.7482039068609287,1e-07,1e-07,2005-08-23 21:15:00,5.0008,55.0,0.042962,188.5870684963078,13018.885416666666,235,8,2005,,,250.93,2141.247670405345,-54.44767040534498,2367.041010684168,-57.5410106841673
3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,resultsglodapns,461,2309.5,1,2086.2,2,2309.5,2086.2,1,4,1,1,3,1,auto,34.913,15.821,0.0,0.0,414.66668857142855,10259.005199021898,68.15600117257047,0.0097642,0.59171,28165.248910872724,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.041212180089719,406.7699673976032,405.31627012202944,1909.7296849797567,161.65044452294595,14.819870497296758,413.9686899944501,73.63307891165233,2.817113431437668,0.0106341076439334,0.0178790545649729,0.0,0.0,0.0075877532537406,11.413037130586751,3.856728911478738,2.480994540387514,8.041212180089719,8.032473948230995,8.119886800382378,8.158300466981148,0.000182790958807,0.0002144456555778,-0.0002593601725157,-0.0002144456555778,-0.0002295387332817,0.0002469172190501,1.173174302369641,1.1842740576853443,0.7047765161240676,0.251685791711571,0.0,0.0,1909.7296849797567,161.65044452294595,14.819870497296732,73.63307891165233,341.03360965977623,2.817113431437668,0.0075877532537406,3.1639512282245214e-11,8.623426561406621e-05,0.0087218237299198,0.0009561419728265,0.0178790545649729,0.5738309454350271,0.0,0.0,0.0,0.0,0.0015069349807729,28165.247403937745,0.0001848427139627,68.1558163298565,0.0,0.0,0.0,0.0,0.0365637197165432,1.171966803234136e-06,7.698264421938535e-10,2.5620768607318903e-14,1.963647814811081e-09,0.1418182936612343,0.0027977814544657,0.0247877957425087,9.198462791833686e-07,9.97017767975489e-10,2.8336643384495406e-10,2.714423252225359e-10,2.216916647624213e-07,4.299946376446912e-07,6.684306328727662e-07,0.9964262423677094,0.9826104660307924,0.7484684205118388,1e-07,1e-07,2005-08-23 21:15:00,5.0008,55.0,0.052727,188.5870684963078,13018.885416666666,235,8,2005,,,250.75,2140.4876219734424,-54.28762197344258,2366.8340321724054,-57.33403217240539
3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,resultsglodapns,462,2311.9,1,2094.1,2,2311.9,2094.1,1,4,1,1,3,1,auto,34.94,15.116,0.0,0.0,414.9873714285714,10266.939009933982,68.20870967747292,0.033197,0.96273,28187.030531489505,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.04006849911215,408.21709717068114,406.7451622804268,1920.9603789881903,157.9515389938878,15.188082017921715,415.11636833699487,72.3567260619039,2.6249077640023537,0.0360291811731273,0.028182438429805,0.0,0.0,0.0076430033336432,11.581176377885216,3.766562327505924,2.419328320442286,8.04006849911215,8.031403960638196,8.116735950989074,8.155626244634389,0.0001808192822275,0.0002114002618509,-0.0002544307473395,-0.0002114002618509,-0.0002258122919294,0.0002423331445413,1.169124549365795,1.178626408241025,0.7106817242738792,0.2513358028423773,0.0,0.0,1920.9603789881903,157.9515389938878,15.188082017921769,72.3567260619039,342.6306453666675,2.6249077640023537,0.0076430033336432,1.0993552820676867e-10,0.0002991887460032,0.0297664410050596,0.0031313701390015,0.028182438429805,0.9345475615701948,0.0,0.0,0.0,0.0,0.0014756666266848,28187.02905582288,0.0001837515139721,68.20852592595895,0.0,0.0,0.0,0.0,0.0373405351222112,1.1533124347494802e-06,7.497853582864452e-10,2.3935667779027887e-14,1.925680375881781e-09,0.1459906683145161,0.0028370813375387,0.02481639464751,9.07221134966781e-07,9.592658745546022e-10,2.749847813674871e-10,2.5609241300363857e-10,2.15638847027325e-07,4.305461257159841e-07,6.703012582760946e-07,0.9963942350762468,0.9833799105683234,0.75123829094754,1e-07,1e-07,2005-08-23 21:15:00,5.0008,55.0,0.082017,188.5870684963078,13018.885416666666,235,8,2005,,,248.87,2148.571549022748,-54.471549022747695,2369.78724825663,-57.887248256629846
