,Unnamed: 0,Unnamed: 0.1,dataset,level_1,datetime,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pressure_atmosphere,pressure_atmosphere_out,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,longitude,latitude,total_nitrate,pH_total_spectro_out,distance_to_shore,datenum,dayofyear,month,year,oxygen umol/kg,aou,%_aou_from_oxygen,oxygen_saturation,chlorophyll,calcium umol/kg,calcium_corrected
459,459,459,RWSomean,432,2011-05-31,8.121052631578948,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.28,12.215,0.0,0.031535,395.2713142857143,9779.156561265108,64.96811270939608,0.004965,0.02342,26847.864226902428,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.121052631578948,,,,,,,,,,,,,,,,,8.008863436305909,8.00066259110967,8.076508957731297,8.121052631578948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0412835176061597,8.188116452111114e-07,4.975974505826633e-10,1.3586691268417407e-14,1.3406524609092087e-09,0.1593751917490801,0.0029129259730322,0.0190176948742896,6.464332741767964e-07,6.431222187279591e-10,1.8556872087210063e-10,1.5752475889869108e-10,1.4753520890315612e-07,4.06263045735735e-07,6.382432379980325e-07,0.9962578054660208,0.9861866125980508,0.7580217942724999,1e-07,1e-07,4.5213122982336085,53.04080474709557,0.05212,,16.935309620613303,15125.0,151,5,2011,302.70199186046045,-37.588209904822726,-13.997319122555004,265.3563572842625,1.82,9406.26096572002,1686.260965720021
460,460,460,RWSomean,433,2011-06-30,8.011666666666667,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.41428571428572,15.08095238095238,0.0,0.0261619047619047,396.8662448979592,9818.61572664796,65.23026082901676,0.0045333333333333,0.0170238095238095,26956.196096636664,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.011666666666667,,,,,,,,,,,,,,,,,7.893972816611671,7.885431439793011,7.969656707177047,8.011666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0377592546787091,8.666240407699987e-07,5.509173328789591e-10,1.787134073577312e-14,1.4387083022012291e-09,0.1423965414102901,0.0027635878219952,0.0187275935893436,6.781119608249391e-07,7.411485585967042e-10,2.0786700598034223e-10,1.9760437595784567e-10,1.637100283952053e-07,4.0768160170098233e-07,6.365723429165787e-07,0.9963916903874778,0.9833297577644224,0.7478383892458333,1e-07,1e-07,4.481737238003054,53.12069247015816,0.0366619047619047,,24.55832188207996,15155.0,181,6,2011,286.1384470248297,-36.28951857647749,-14.575621127048542,250.1651137515026,2.945,9410.31888675786,1690.318886757861
461,461,461,RWSomean,434,2011-07-31,8.106666666666667,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.541666666666664,16.641666666666666,0.0,0.0093307692307692,398.37916666666666,9856.04596331432,65.47892970135196,0.0026538461538461,0.0181307692307692,27058.95771065761,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.106666666666667,,,,,,,,,,,,,,,,,7.985970486985212,7.977258013506296,8.065956754297437,8.106666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0359632684927705,8.931109254570583e-07,5.822484123548195e-10,2.0535692314751383e-14,1.4948140434456752e-09,0.1338581438847964,0.0026872476260143,0.0185696144521181,6.95676291080411e-07,7.971192843290415e-10,2.2056434088480983e-10,2.216477795054146e-10,1.727607693603803e-07,4.092450902276277e-07,6.366785545259745e-07,0.99646287234229,0.98164841689381,0.7423383659177083,9.999999999999998e-08,9.999999999999998e-08,4.310374069289435,52.94544787405686,0.0165153846153846,,27.92177310834389,15186.0,212,7,2011,314.45784816249324,-72.22406267085263,-29.85065502787063,242.2763859047932,4.198181818181818,9130.322335146697,1410.3223351466968
462,462,462,RWSomean,435,2011-08-31,7.904846153846154,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.473076923076924,17.25,0.0,0.0086461538461538,397.5645164835165,9835.891220493972,65.34503107778686,0.005726923076923,0.031116,27003.624533877104,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.904846153846154,,,,,,,,,,,,,,,,,7.782804821375565,7.774033729179616,7.864490700745644,7.904846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0353456813695098,9.019979856678942e-07,5.93063084661749e-10,2.1686787773806635e-14,1.5142795892348039e-09,0.13057010818097,0.0026533055422266,0.018481601207464,7.009697287066126e-07,8.210376383182456e-10,2.25497988969772e-10,2.324073820794108e-10,1.7626266589480748e-07,4.080221718400796e-07,6.339691944992622e-07,0.9964897430994316,0.9809193284309898,0.7399445674899039,9.999999999999998e-08,9.999999999999998e-08,4.461014701751285,53.07651138648066,0.0155115384615384,,22.510234812745107,15217.0,243,8,2011,284.79795548929496,-45.322420996791045,-18.85372103683991,239.59490040310908,2.92625,9576.693649309424,1856.6936493094247
463,463,463,RWSomean,436,2011-09-30,7.883636363636364,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.97272727272727,16.518181818181816,0.0,0.0258,403.49893506493504,9982.71090183777,66.32043192608532,0.0171545454545454,0.1293454545454545,27406.70580636319,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.883636363636364,,,,,,,,,,,,,,,,,7.763751898427923,7.755015861688278,7.843791554880142,7.883636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0360107539066681,8.960297807156627e-07,5.868166668657323e-10,2.0498179229225265e-14,1.5012972067683527e-09,0.1354828105034116,0.0027143976530323,0.0186679103391192,6.995177667070274e-07,7.924296234099226e-10,2.2040612061886464e-10,2.1933682330231399e-10,1.7248890560790644e-07,4.156511986328599e-07,6.462061680507307e-07,0.9964573862884002,0.9817981999905808,0.743677194403409,1.0000000000000001e-07,1.0000000000000001e-07,3.955761825847493,52.74730035988571,0.0457363636363636,,46.47565866232468,15247.0,273,9,2011,259.0236673297576,-17.22695733891809,-7.140212995024406,242.1553824584107,1.527,9690.315438369027,1970.315438369027
464,464,464,RWSomean,438,2011-11-30,7.753571428571428,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.871428571428574,11.776428571428571,0.0,0.0311285714285714,402.2957959183674,9952.944800291714,66.12267995964032,0.0245714285714285,0.1862571428571428,27324.9854404128,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.753571428571428,,,,,,,,,,,,,,,,,7.643192788933779,7.634980728991065,7.7102484826846,7.753571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041729364683257,8.180978284901666e-07,4.987438502439307e-10,1.3207320110299574e-14,1.3401873126796283e-09,0.1638891399893691,0.0029683044353761,0.0191788468027533,6.481396655496667e-07,6.276012429896543e-10,1.8337886169948075e-10,1.518247733993676e-10,1.4570587508845048e-07,4.150421002814048e-07,6.517223813928878e-07,0.9962368121619344,0.9865935243142336,0.7610500234523213,1e-07,1e-07,3.941482806154557,52.57927355882676,0.1208928571428571,,44.516006507912,15308.0,334,11,2011,282.9926575017836,-15.871945804740742,-5.881133880800023,266.73865885487675,2.06,10036.050310793247,2316.050310793249
465,465,465,RWSomean,439,2011-12-31,7.8,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,34.06666666666667,9.133333333333333,0.0,0.0303333333333333,404.6146666666668,10010.314508827065,66.50381729667747,0.0211666666666666,0.1939666666666666,27482.48922265052,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.8,,,,,,,,,,,,,,,,,7.695261601870041,7.687328644313824,7.75574544486976,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0454364019480598,7.765657537707542e-07,4.5692850330933516e-10,1.0237896903157898e-14,1.2596736322547336e-09,0.1839991935756157,0.0031383369306653,0.019475766316374,6.204526525992459e-07,5.474218174548173e-10,1.6485406787556355e-10,1.2267658323170004e-10,1.318299877567094e-07,4.179362028891304e-07,6.590695897242867e-07,0.996106352104758,0.9887760482975732,0.7714874119916666,1e-07,1e-07,4.001615634211837,52.40920894134258,0.152,,34.512190290535294,15339.0,365,12,2011,285.73719836117584,-3.8457530537819857,-1.396430196622901,281.8914453073939,1.3866666666666667,9446.840176098449,1726.8401760984489
466,466,466,RWSomean,440,2012-01-31,7.936470588235295,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,32.99375,7.03764705882353,0.0,0.0216705882352941,391.8714821428572,9695.043473354588,64.40930494908764,0.0720705882352941,0.3595176470588235,26616.938712030103,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.936470588235295,,,,,,,,,,,,,,,,,7.841203525730506,7.833597148998045,7.896259772142672,7.94375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0490361861118133,7.317845730810131e-07,4.1285874686158207e-10,8.211841423665222e-15,1.1750777776191067e-09,0.1968614935361734,0.0032059189558108,0.0194252123389824,5.859145333756885e-07,4.905754587739517e-10,1.4971291791153995e-10,1.0430401587230884e-10,1.2053636280888674e-07,4.028263816680235e-07,6.388317619001213e-07,0.9959982578630606,0.9902160766515136,0.7760116357420312,1e-07,1e-07,4.063148021481392,52.90550029796052,0.31,,42.60552311677976,15370.0,31,1,2012,309.3898039619109,-10.134344871819945,-3.483499840220821,297.5382715106485,0.6647058823529413,8704.240626173185,984.2406261731848
467,467,467,RWSomean,441,2012-02-29,7.708181818181819,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.36363636363637,4.508181818181819,0.0,0.0164,396.26467532467535,9803.732675874931,65.13138484579424,0.0241272727272727,0.2946272727272727,26915.335913661464,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.708181818181819,,,,,,,,,,,,,,,,,7.611184756783394,7.603836545288413,7.660882665182675,7.708181818181819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0536562541588234,6.932768079530202e-07,3.795084194060297e-10,6.3779493005714536e-15,1.1057845820631343e-09,0.2220748657570499,0.0034021935456834,0.0197027865816611,5.603084281294787e-07,4.307331313655849e-10,1.3427685127931658e-10,8.428424780801844e-11,1.0851263875139408e-07,4.073800159610414e-07,6.475678952279459e-07,0.9958625468523518,0.991820471185054,0.7864263366302272,1.0000000000000001e-07,1.0000000000000001e-07,3.955761825847493,52.74730035988571,0.2583909090909091,,46.47565866232468,15399.0,60,2,2012,335.44388281461414,-19.10565021876646,-6.113353618611863,315.4262340240789,1.23,9292.639176660416,1572.6391766604156
468,468,468,RWSomean,442,2012-03-31,7.725909090909091,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.30909090909091,5.956363636363636,0.0,0.0075272727272727,395.6168311688312,9787.70477504244,65.02490301770848,0.0175727272727272,0.1804727272727272,26871.332639688186,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.725909090909091,,,,,,,,,,,,,,,,,7.626075399532041,7.618566249787662,7.678824093934142,7.725909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0509042763368879,7.163925517016279e-07,3.9898810432282877e-10,7.338118370630192e-15,1.14683880440871e-09,0.2080398189172587,0.0032999707061603,0.0195894611096591,5.76495702245454e-07,4.649190645980937e-10,1.429083143623192e-10,9.477036168280436e-11,1.1526897221549414e-07,4.068015828296345e-07,6.45594475342302e-07,0.9959413045784796,0.9909683008482638,0.7810266802490908,1.0000000000000001e-07,1.0000000000000001e-07,3.955761825847493,52.74730035988571,0.2706181818181818,,46.47565866232468,15430.0,91,3,2012,346.1170972678064,-41.3953931293219,-13.625596218816655,304.6497130506859,5.1454545454545455,9203.36491382787,1483.3649138278706
469,469,469,RWSomean,443,2012-04-30,7.836470588235294,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.3235294117647,7.791176470588234,0.0,0.0080235294117647,395.78831932773113,9791.94745467457,65.0530893839665,0.0085647058823529,0.0231294117647058,26882.98056515169,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.836470588235294,,,,,,,,,,,,,,,,,7.733121907725812,7.725402931280207,7.790017553550352,7.836470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0477426770136952,7.467091930493787e-07,4.26396010775019e-10,8.816455697839045e-15,1.202343085992941e-09,0.1921031708272444,0.0031808487448269,0.0194451232901464,5.976726893831028e-07,5.118559535695397e-10,1.5465809052580755e-10,1.1011839726335182e-10,1.243090951721487e-07,4.0717139590275643e-07,6.444953545731092e-07,0.996037785998273,0.9897539298396733,0.774361191045,1e-07,1e-07,4.063148021481392,52.90550029796052,0.1572764705882353,,42.60552311677976,15460.0,121,4,2012,315.60313951859064,-23.56243206858836,-8.018860628443507,291.9768416358628,3.367058823529412,8923.368362216705,1203.3683622167046
470,470,470,RWSomean,444,2012-05-31,7.988333333333333,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.05384615384615,10.554444444444444,0.0,0.0155277777777777,392.5852527472528,9712.702418582696,64.52662266833278,0.0138833333333333,0.0256333333333333,26665.41988327472,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.988333333333333,,,,,,,,,,,,,,,,,7.81096337726157,7.802922684246932,7.875081845153886,7.92076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043140001827783,7.943074557884055e-07,4.718728942713744e-10,1.1839759818899011e-14,1.2922798607834211e-09,0.1676109695259375,0.002977227194206,0.0191082410352495,6.292310443530603e-07,5.988969597367328e-10,1.752694598661116e-10,1.4106068630647623e-10,1.399566468135726e-07,4.033295215595741e-07,6.356075107315212e-07,0.9961774129749283,0.9873961114694736,0.7623726577201922,1e-07,1e-07,4.328042397123997,52.93030980766194,0.1025333333333333,,26.5833277807452,15491.0,152,5,2012,283.8895662793627,-8.728061666439222,-3.1489119120172533,273.3810886558485,3.302777777777778,9885.09564818549,2165.09564818549
471,471,471,RWSomean,445,2012-06-30,7.929285714285714,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.18571428571429,13.907142857142857,0.0,0.0215428571428571,394.1514693877551,9751.451189826084,64.78405126370497,0.0121214285714285,0.0180285714285714,26771.801424748603,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.929285714285714,,,,,,,,,,,,,,,,,7.81366147553715,7.805273984123549,7.885744722406547,7.929285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0391435110827874,8.451716930926398e-07,5.258281840173924e-10,1.5851315803725017e-14,1.3936870568770362e-09,0.1484362264620011,0.0028135625051651,0.0188169408685196,6.632886533943695e-07,6.977309851472935e-10,1.9808825286717323e-10,1.7956101515578602e-10,1.567478186898287e-07,4.047334347098629e-07,6.339283486705256e-07,0.9963381646853858,0.9845930207818449,0.7516338722321428,1e-07,1e-07,4.266078495296759,53.072090663867804,0.0267357142857142,,33.82986271676474,15521.0,182,6,2012,278.230761822667,-21.89585207491638,-8.54556781294807,256.3676011681645,2.217142857142857,9227.71244005493,1507.7124400549292
472,472,472,RWSomean,446,2012-07-31,7.950470588235295,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.38823529411765,16.53529411764706,0.0,0.0182823529411764,396.5568403361345,9810.96094487782,65.17940606238194,0.0098999999999999,0.0418999999999999,26935.18052741413,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.950470588235295,,,,,,,,,,,,,,,,,7.829783136088323,7.82109489336498,7.909365071181295,7.950470588235295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0361266248890526,8.896747768836297e-07,5.778825885217963e-10,2.033209605655401e-14,1.4875400123966262e-09,0.1341585975648491,0.0026857376370245,0.0185522329046637,6.928033817082104e-07,7.942500203797271e-10,2.1946961881239687e-10,2.2041662747925508e-10,1.720238663424825e-07,4.069519062151955e-07,6.334515093226531e-07,0.9964578189639692,0.9817431415631284,0.7424043204941176,1e-07,1e-07,4.6826180027203295,53.11372470883105,0.0256705882352941,,16.799417974076835,15552.0,213,7,2012,249.6515685432401,-6.698692571052481,-2.79231866137798,243.0920159145699,2.074411764705882,9665.96791214197,1945.9679121419704
473,473,473,RWSomean,447,2012-08-31,8.004210526315788,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.83157894736842,18.557894736842105,0.0,0.0082894736842105,401.8224962406016,9941.235193543162,66.04488684463531,0.0322157894736842,0.0848894736842105,27292.83768511652,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.004210526315788,,,,,,,,,,,,,,,,,7.879897158705231,7.8709577719188815,7.965822851231814,8.004210526315788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0339737158011659,9.267818618626976e-07,6.251430527878824e-10,2.4585197925715265e-14,1.5694894957491984e-09,0.1248688186376164,0.0026059009871635,0.0183867871641177,7.182592708436931e-07,8.751292815462851e-10,2.373486844341239e-10,2.567253591435082e-10,1.844140127686643e-07,4.127781830365986e-07,6.388172400610417e-07,0.9965467235880802,0.9792835447308712,0.7357933111131579,1e-07,1e-07,4.2944736411381,53.02442228785922,0.0122315789473684,,30.39521047417339,15583.0,244,8,2012,264.5432439469798,-31.54141571942139,-13.444262271333267,233.20039295176727,1.453157894736842,9958.138226866664,2238.138226866664
474,474,474,RWSomean,448,2012-09-30,7.91,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.73636363636364,18.11818181818182,0.0,0.0135727272727272,400.6916103896105,9913.256664896968,65.859010671047,0.0218272727272727,0.1037,27216.02495247894,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.91,,,,,,,,,,,,,,,,,7.786499149974236,7.777614174964034,7.870987764456757,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0344196704217581,9.187162635031832e-07,6.145907072841087e-10,2.3579241056618983e-14,1.5513454540645544e-09,0.1268333487378953,0.0026230156343109,0.01842404778052,7.126962947900619e-07,8.562306036803591e-10,2.3336224546410553e-10,2.482778421195766e-10,1.816772335542152e-07,4.115806049769423e-07,6.378081406956695e-07,0.9965277117040968,0.9798475674413668,0.7372664951261363,1.0000000000000001e-07,1.0000000000000001e-07,3.955761825847493,52.74730035988571,0.0148727272727272,,46.47565866232468,15613.0,274,9,2012,253.83953459534985,-18.854649752501,-8.064315836533519,235.2705613204712,1.34,9471.187702325507,1751.1877023255074
475,475,475,RWSomean,449,2012-10-31,7.951818181818182,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.81818181818182,13.918181818181818,0.0,0.0329454545454545,401.6633766233767,9937.298516145707,66.01873341317565,0.0891363636363636,0.2231818181818181,27282.029863438875,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.951818181818182,,,,,,,,,,,,,,,,,7.837038386046657,7.828595815588003,7.909684776861875,7.951818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0389928540337386,8.524373896963987e-07,5.357560487772304e-10,1.6092458612593697e-14,1.409304279469609e-09,0.1498434026298407,0.0028441390308035,0.0189395015312901,6.706942877630398e-07,6.974044631472663e-10,1.9935400061255343e-10,1.7929757131230288e-10,1.5743834076871244e-07,4.140552280604145e-07,6.475708408324919e-07,0.9963388195203308,0.9845983814147456,0.7529745029136362,1.0000000000000001e-07,1.0000000000000001e-07,3.955761825847493,52.74730035988571,0.0627545454545454,,46.47565866232468,15644.0,305,10,2012,255.5167540094229,-0.1424337260140873,-0.0618610157083838,255.2209018618717,1.4363636363636365,9507.708991666095,1787.7089916660952
476,476,476,RWSomean,450,2012-11-30,7.88909090909091,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.36363636363637,11.1,0.0,0.0299090909090909,396.26467532467535,9803.732675874931,65.13138484579426,0.0199818181818181,0.226790909090909,26915.33591366147,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.88909090909091,,,,,,,,,,,,,,,,,7.779257392421937,7.77116431308934,7.844222305949157,7.88909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0427593527956193,8.015893817556606e-07,4.805399454231206e-10,1.223548097205628e-14,1.3072238123683723e-09,0.1667803719820711,0.0029792600343841,0.0191448438942643,6.352823644074387e-07,6.058437921640577e-10,1.7756542048101388e-10,1.4376513058658356e-10,1.415409234644172e-07,4.078691731848081e-07,6.419984633419442e-07,0.9962041631455536,0.9871918654713162,0.7622150343572727,1.0000000000000001e-07,1.0000000000000001e-07,3.955761825847493,52.74730035988571,0.1336818181818181,,46.47565866232468,15674.0,335,11,2012,270.6117287360806,1.3188393487270162,0.4097312283694456,271.52741687427937,0.4363636363636363,9698.431280444713,1978.431280444713
477,477,477,RWSomean,451,2012-12-31,7.852727272727273,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.43636363636364,7.84909090909091,0.0,,397.1284675324676,9825.103210318255,65.27336061657527,0.02676,0.3016299999999999,26974.006945625853,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.852727272727273,,,,,,,,,,,,,,,,,7.749406046971249,7.741671127614685,7.806549970557175,7.852727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0476518457640139,7.489685402181906e-07,4.2929181543472326e-10,8.931753711781724e-15,1.207107068913352e-09,0.1918364706927765,0.0031826146468554,0.0194605083317992,5.996355063230766e-07,5.132539977901543e-10,1.5531694337891075e-10,1.1077097131217624e-10,1.2474535784545174e-07,4.088775710360697e-07,6.46939173471425e-07,0.9960405607124486,0.9897036710723484,0.7743669359195454,1.0000000000000001e-07,1.0000000000000001e-07,3.955761825847493,52.74730035988571,0.2073363636363636,,46.47565866232468,15705.0,366,12,2012,315.1952702519865,-23.20449878619661,-7.960853001704732,291.51036766280816,0.3527272727272727,9507.708991666092,1787.7089916660934
478,478,478,RWSomean,452,2013-01-31,7.860588235294117,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.22941176470588,7.712941176470588,0.0,,394.6704705882353,9764.291468924386,64.86935603354398,0.0245176470588235,0.3025588235294117,26807.05334731544,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.860588235294117,,,,,,,,,,,,,,,,,7.75715004039382,7.749448379253554,7.813959731801155,7.860588235294117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0480112731039675,7.445980953095017e-07,4.2519736033288174e-10,8.878718946674293e-15,1.1991951733002835e-09,0.1925474432959686,0.003180941108866,0.0194256845644846,5.959634230803547e-07,5.115286897294095e-10,1.5431852163299886e-10,1.1041521865884928e-10,1.2399160536085156e-07,4.0584221014065613e-07,6.424830289206385e-07,0.996032596357304,0.9897478084402996,0.7742393235502941,1e-07,1e-07,4.063148021481392,52.90550029796052,0.2475470588235294,,42.60552311677976,15736.0,31,1,2013,317.185062375046,-24.14541801361696,-8.411629531131336,293.1100143875028,0.4847058823529412,9532.056517893152,1812.056517893152
479,479,479,RWSomean,453,2013-02-28,7.77,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,32.654545454545456,4.885454545454546,0.0,0.014990909090909,387.8427012987013,9595.36996505252,63.74712108067927,0.026890909090909,0.3428545454545454,26343.29335200872,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,7.77,,,,,,,,,,,,,,,,,7.67098532250723,7.663653963695972,7.721201470631167,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0531460586874422,6.924275692964011e-07,3.769602652521468e-10,6.5334317231297566e-15,1.1030149326017524e-09,0.2151138468489553,0.0033327959562118,0.0195303369405552,5.579595096918646e-07,4.40290296186268e-10,1.3556103688220252e-10,8.711202559596437e-11,1.0968673253461428e-07,3.974509773065512e-07,6.325539295814935e-07,0.9958831112755532,0.9915965048234467,0.7828361764829544,1.0000000000000001e-07,1.0000000000000001e-07,3.955761825847493,52.74730035988571,0.3362,,46.47565866232468,15764.0,59,2,2013,314.1889386035427,-0.2214962450366272,-0.0954771375250389,314.1972352263893,1.0018181818181815,9633.504543839226,1913.5045438392265
480,480,480,RWSomean,454,2013-03-31,8.121818181818183,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,32.96363636363637,4.329090909090909,0.0,0.0083636363636363,391.5138181818182,9686.19473643665,64.35051810649863,0.0151545454545454,0.1960454545454545,26592.64523785736,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.121818181818183,,,,,,,,,,,,,,,,,8.024423630386798,8.017128578745867,8.07359869157427,8.121818181818183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0541047312861795,6.863943624054154e-07,3.7234712868727905e-10,6.192564416069477e-15,1.0925937150696496e-09,0.2218924715383534,0.0033902217080395,0.0196355708285493,5.545489271898385e-07,4.2767092488183437e-10,1.326196222769156e-10,8.301062284549177e-11,1.0733390511072797e-07,4.016067019411421e-07,6.391005530729655e-07,0.9958528902232217,0.9919269070399012,0.7858144267272728,1.0000000000000001e-07,1.0000000000000001e-07,3.955761825847493,52.74730035988571,0.2735545454545454,,46.47565866232468,15795.0,90,3,2013,336.9686277364987,-19.14321528287085,-6.090070143235009,317.6185587450122,5.219090909090909,9495.535228552566,1775.535228552566
481,481,481,RWSomean,455,2013-04-30,8.091764705882353,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,32.811764705882354,4.587058823529412,0.0,0.0126647058823529,389.7100168067227,9641.568032157942,64.05403929104413,0.0115588235294117,0.0981058823529411,26470.12631816702,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.091764705882353,,,,,,,,,,,,,,,,,7.993617147724186,7.986305333662267,8.043268071874367,8.091764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0536588398484833,6.890462968297568e-07,3.741000890858099e-10,6.340728289987569e-15,1.0969782345313943e-09,0.218881476137238,0.0033639464075502,0.019586342144242,5.56016135969619e-07,4.3404431284680727e-10,1.3395004756109659e-10,8.493026855830391e-11,1.084172399413195e-07,3.994659055452545e-07,6.357256822163865e-07,0.9958668644638032,0.991772638736562,0.7844363785141176,1e-07,1e-07,4.063148021481392,52.90550029796052,0.2197764705882353,,42.60552311677976,15825.0,120,4,2013,323.3221606856315,-6.975754410866308,-2.1482725137125467,316.0116653079916,4.296470588235294,9459.013939211978,1739.013939211978
